siret,lng,lat,siren,RH,NAF,Activité,Groupe
81243340700036,2.3180118,48.84724,812433407,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80430576100012,2.3705978,48.87521,804305761,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
38831590500017,2.3635235,48.86258,388315905,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
38307151100018,4.963314,47.17707,383071511,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
83095284200011,2.3108044,48.831783,830952842,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80403394200017,2.3421466,48.87399,804033942,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82811339900012,2.3044977,48.882076,828113399,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
48364328400019,2.2922897,48.87722,483643284,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
33096894200038,2.3391016,48.884026,330968942,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
38962459400021,2.3472934,48.85931,389624594,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
78843136900016,2.3906035,48.850388,788431369,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
38202664900014,2.3975163,48.87803,382026649,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
84178652800015,2.3985102,48.878242,841786528,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
52320259600012,2.3597887,48.86271,523202596,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
85294634200015,2.3583796,48.861446,852946342,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82137436000013,2.402796,48.854076,821374360,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80948002300013,2.3442216,48.845512,809480023,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80356531600012,2.3120248,48.88712,803565316,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
52046687100016,2.2899678,48.84581,520466871,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
34922566400011,2.359003,48.857193,349225664,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80191191800028,2.3519514,48.847855,801911918,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
79365591100014,2.3681264,48.87642,793655911,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
52178616000015,2.3568058,48.85227,521786160,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
84305214300016,2.3568058,48.85227,843052143,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
81752606400016,2.3576462,48.878353,817526064,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
84996095000020,2.3171508,48.882782,849960950,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
43992954800022,2.3840253,48.869358,439929548,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
81851195800014,5.0354104,47.355618,818511958,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
33843690000017,4.228233,47.27903,338436900,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82496562800012,2.3540015,48.888596,824965628,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
47840015300019,2.3534007,48.88854,478400153,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
85383790400012,2.356497,48.88882,853837904,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
50175416200011,2.3022237,48.83533,501754162,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
53768661000032,2.3412144,48.866245,537686610,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
49534087900024,2.3349164,48.867283,495340879,35,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
49891083500020,2.347363,48.86698,498910835,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
75132253800016,2.3472717,48.866478,751322538,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82391939400010,2.3506656,48.873844,823919394,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
83257447900016,2.297904,48.83382,832574479,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
43757386800019,2.3187492,48.888283,437573868,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
50519014000010,2.3397508,48.878315,505190140,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
53905701800019,2.3399186,48.87947,539057018,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
83147410100019,2.3394246,48.877155,831474101,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
39184249900025,2.2643366,48.854145,391842499,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
85300821700012,2.3177218,48.829414,853008217,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
51009646400027,2.3172684,48.829105,510096464,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80821658400017,2.3198357,48.83143,808216584,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
33339004500024,2.316015,48.82826,333390045,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
83812684500018,2.3151104,48.827656,838126845,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
53122681900013,2.290235,48.835903,531226819,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
33852430900022,2.3353472,48.89462,338524309,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
37842225700030,2.360495,48.839012,378422257,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
44973054800038,2.3093789,48.83949,449730548,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
49902974200016,2.306845,48.842903,499029742,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
84480732100014,2.3093789,48.83949,844807321,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
79464455900021,2.3616266,48.87311,794644559,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
45336799700021,5.112342,47.52309,453367997,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
79994058000019,5.1125975,47.52219,799940580,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82235469200011,5.029028,47.324364,822354692,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
44894708500032,5.041239,47.32744,448947085,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
51440451600015,5.0356803,47.32556,514404516,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
83061248700017,2.3287327,48.852234,830612487,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80375061100011,2.3306193,48.854977,803750611,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82339863100023,2.3305929,48.854916,823398631,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
41959097100034,2.2824366,48.8646,419590971,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
31992186200011,2.358191,48.85771,319921862,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
78934593100016,2.3583663,48.85766,789345931,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
54204185000026,2.3600104,48.857132,542041850,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82433103700021,2.3856978,48.873806,824331037,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82992232700012,2.4064338,48.851414,829922327,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
79148632700012,2.3882823,48.87389,791486327,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80960996900013,2.3915982,48.87233,809609969,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
51488790000017,2.3960106,48.868267,514887900,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80028905000018,2.394797,48.86983,800289050,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
84758800100010,2.4059227,48.849194,847588001,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
81988359600010,2.3981318,48.865562,819883596,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
50270608800023,2.3994627,48.863857,502706088,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
42451630000011,2.3992836,48.864464,424516300,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80798104800026,2.3976471,48.866173,807981048,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
34965854200015,2.3971162,48.866856,349658542,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
53067651900024,2.4051902,48.856007,530676519,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
81779807700019,2.3512242,48.88743,817798077,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
85085588300011,2.349973,48.885956,850855883,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80899423000015,2.322381,48.829067,808994230,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
75257425100019,2.323236,48.829826,752574251,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
49203698300012,2.3259437,48.856213,492036983,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
45348379400021,2.3486686,48.876846,453483794,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
75182417800014,5.41682,47.304287,751824178,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
83461724300011,4.7705364,46.990192,834617243,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
34251294400014,5.0805435,47.365623,342512944,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
34239485500056,2.3067434,48.856583,342394855,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82841364100014,2.3467607,48.83275,828413641,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
87925281500011,2.4052188,48.865208,879252815,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
75006046900012,2.4052188,48.865208,750060469,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
50300068900011,2.3818555,48.850533,503000689,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
49266455200014,2.3787935,48.850746,492664552,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82234103800013,2.379191,48.85068,822341038,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
38421986100018,2.3541167,48.872765,384219861,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
81107161200014,2.359367,48.883102,811071612,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82314131200012,2.3691423,48.86932,823141312,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
51292222000037,2.375698,48.871475,512922220,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
32482117200016,2.375698,48.871475,324821172,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
49833396200021,2.3308194,48.853104,498333962,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
79961639600013,2.3550751,48.822052,799616396,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
79913584300016,5.009372,47.275375,799135843,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
49515575600010,5.210263,47.490448,495155756,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
38354665200025,5.4028234,47.17872,383546652,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
84261145100019,4.8330927,47.021713,842611451,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82204820300019,5.0497937,47.33448,822048203,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
81298474800010,2.2933655,48.84397,812984748,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
42411222500018,2.2941234,48.844852,424112225,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
83263306900022,2.2968621,48.84847,832633069,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
84049762200018,2.3764472,48.829464,840497622,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
75092996000011,2.3677063,48.834423,750929960,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
84939611400019,2.3250453,48.848866,849396114,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
32444503000012,2.3289797,48.851284,324445030,75,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
49046683600023,2.3823352,48.861565,490466836,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
48291120300016,2.3860943,48.862385,482911203,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
52990192800018,2.3850634,48.862198,529901928,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
83402223800010,2.3410492,48.894463,834022238,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
34099752700023,2.3393893,48.895817,340997527,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
53066037200026,2.3438995,48.892845,530660372,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
79458557000011,2.3425086,48.89359,794585570,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82016612200011,2.3009737,48.8501,820166122,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82486660200017,2.3645875,48.825737,824866602,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
75219082700010,2.3567543,48.876488,752190827,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82467114300017,5.0950017,47.310886,824671143,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
83925163400011,5.023063,47.367287,839251634,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80948386000015,4.649439,47.25687,809483860,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
49009347300059,5.3852706,47.26915,490093473,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
51023870200094,2.3563797,48.855732,510238702,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
51154119500018,2.3641498,48.861294,511541195,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
47791123400011,2.328195,48.8243,477911234,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
81078365400017,2.3671062,48.856026,810783654,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
87748625800016,2.3671062,48.856026,877486258,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
53143530300023,2.3689313,48.886734,531435303,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
84879824500017,5.3701835,47.52656,848798245,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
50063645100022,5.045563,47.344265,500636451,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
83952248900013,5.265095,47.362717,839522489,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80309007500018,4.9207773,47.102203,803090075,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
79926533500023,2.2954764,48.847275,799265335,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82317576500028,2.3458238,48.83827,823175765,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
75331252900013,2.2939267,48.846592,753312529,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
52488818700027,2.3525152,48.857643,524888187,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
75232924300014,2.3602655,48.86545,752329243,15,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
85036650100011,2.3582277,48.863476,850366501,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
85261874300011,2.399096,48.87287,852618743,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82760974400012,2.4020092,48.867992,827609744,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
33163017800043,2.3478205,48.89438,331630178,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80792251300013,2.3175635,48.880318,807922513,35,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
81180702300015,4.230353,47.278492,811807023,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
1685042200011,4.229442,47.279194,16850422,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
44784545400027,4.5747433,47.85782,447845454,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
79971144500012,4.708237,47.307705,799711445,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
44773366800019,5.0351877,47.315407,447733668,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80392354900023,5.035078,47.31558,803923549,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
53327822200013,2.4002707,48.846992,533278222,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
48386844400025,2.4038892,48.845364,483868444,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
37901916900018,2.3527486,48.859592,379019169,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80490198100022,2.3173425,48.84402,804901981,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
81285718300014,2.3145206,48.84174,812857183,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
52932998900014,2.3112016,48.83822,529329989,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
82433103700013,2.3646412,48.87823,824331037,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
42274317900018,2.3458405,48.890785,422743179,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
45256422200019,2.3922753,48.887917,452564222,2,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
75228611200012,2.3928795,48.886505,752286112,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
52040293400043,2.2603605,48.844936,520402934,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
49008366400022,2.3869047,48.8467,490083664,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
80951924200014,2.3079338,48.837906,809519242,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
87818989300018,2.2879913,48.838985,878189893,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
84852255300017,2.2879913,48.838985,848522553,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
85295118500010,2.2879913,48.838985,852951185,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
85299485400010,2.2879913,48.838985,852994854,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
83975086600015,2.2879913,48.838985,839750866,8,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
84903667800019,2.2879913,48.838985,849036678,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
84903791600012,2.2879913,48.838985,849037916,0,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
83389644200013,2.2879913,48.838985,833896442,4,10.71C,boulangerie et boulangerie-pâtisserie,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac"
